,Date,Open,High,Low,Close,Volume
0,2024-05-07 00:00:00-04:00,257.6678832104708,258.2690238541897,254.75760422601041,255.24424743652344,3160000
1,2024-05-08 00:00:00-04:00,255.2443011839216,256.60877774925956,253.87027345734262,256.1889343261719,3259800
2,2024-05-09 00:00:00-04:00,256.16025911653577,256.1793614352261,254.78623166268778,255.67364501953125,3140000
3,2024-05-10 00:00:00-04:00,255.88359975433823,262.76325995251534,255.56870264913886,262.4006652832031,4983500
4,2024-05-13 00:00:00-04:00,262.7632370455269,264.06091351794595,258.71750554988,258.8892517089844,3840700
5,2024-05-14 00:00:00-04:00,259.65262238387277,260.27283634383184,256.39885048510433,258.259521484375,3143200
6,2024-05-15 00:00:00-04:00,258.6888303327877,261.79947973232714,257.84917280792695,261.3223876953125,2982500
7,2024-05-16 00:00:00-04:00,261.93309648950816,262.9349781845447,260.41594720760673,260.9789123535156,2339900
8,2024-05-17 00:00:00-04:00,261.503718260391,261.503718260391,258.507595028934,259.90069580078125,2454500
9,2024-05-20 00:00:00-04:00,259.2899778445212,259.66212362058155,255.03432491476093,255.5972900390625,2651100
10,2024-05-21 00:00:00-04:00,256.207994449795,256.7518572824684,253.27864213190253,253.68893432617188,2362600
11,2024-05-22 00:00:00-04:00,253.68893009629497,254.59541666795172,252.42940005548414,253.593505859375,1906100
12,2024-05-23 00:00:00-04:00,252.9828386812393,253.45037957866833,245.79783347107914,246.11270141601562,5636200
13,2024-05-24 00:00:00-04:00,246.8855950128775,248.52679289810393,245.72148919754957,246.28445434570312,3382900
14,2024-05-28 00:00:00-04:00,245.59748824141604,246.95241351525175,241.0746352765023,241.92385864257812,4324700
15,2024-05-29 00:00:00-04:00,241.75211607460236,242.17195946358126,237.74454523745996,237.94491577148438,4029300
16,2024-05-30 00:00:00-04:00,239.12810959855403,241.37044835482928,238.64148088450307,240.52122497558594,3597800
17,2024-05-31 00:00:00-04:00,242.54407042421423,247.37223987387938,241.8952176338317,247.02874755859375,6125400
18,2024-06-03 00:00:00-04:00,247.7105989234739,249.65058365627706,245.47292829311388,249.45849609375,4342800
19,2024-06-04 00:00:00-04:00,249.06472012478187,252.66614186325927,248.97828952007183,252.31080627441406,4592700
20,2024-06-05 00:00:00-04:00,251.13913138581432,251.36961298811647,248.411658294278,249.68894958496094,4136800
21,2024-06-06 00:00:00-04:00,250.57248900354722,251.4176272149098,248.67092802798138,250.3900146484375,3354300
22,2024-06-07 00:00:00-04:00,249.76580979727274,251.04310115685385,245.22320591724343,246.05873107910156,2290100
23,2024-06-10 00:00:00-04:00,245.85706264129456,245.85706264129456,243.1199761994191,243.7538299560547,2866200
24,2024-06-11 00:00:00-04:00,242.98551461605305,244.59895914948467,242.1115807585925,244.2052001953125,2729400
25,2024-06-12 00:00:00-04:00,244.78143827803106,246.15477340514596,243.36967977920486,244.39727783203125,3169600
26,2024-06-13 00:00:00-04:00,243.54255106413268,244.64699590607043,241.22803373923801,243.648193359375,3153000
27,2024-06-14 00:00:00-04:00,242.84150000438177,243.5713829656633,240.68064667174326,243.53297424316406,2806600
28,2024-06-17 00:00:00-04:00,242.3036781196054,244.4357211425935,241.90032060907032,243.46572875976562,2532900
