Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-04-16 00:00:00-04:00,170.20103782824683,172.1929047923956,166.75242714722782,167.8524169921875,73711200,0.0,0.0
2024-04-17 00:00:00-04:00,168.08031301583728,169.1109267558204,166.48483276367188,166.48483276367188,50901200,0.0,0.0
2024-04-18 00:00:00-04:00,166.5145852231191,167.11908441586118,165.04793714543356,165.53350830078125,43122900,0.0,0.0
2024-04-19 00:00:00-04:00,164.71101115974596,164.89928490796945,162.60021611822233,163.5119171142578,68149400,0.0,0.0
2024-04-22 00:00:00-04:00,164.0272236912775,165.75152141981465,163.28398774037723,164.34432983398438,48116400,0.0,0.0
2024-04-23 00:00:00-04:00,163.85875133255257,165.54341638804536,163.43262154349364,165.39476013183594,49537800,0.0,0.0
2024-04-24 00:00:00-04:00,165.03800691456527,167.77312477902248,164.71099641624178,167.4956512451172,48251800,0.0,0.0
2024-04-25 00:00:00-04:00,168.00103426472305,169.07129572836638,166.63347542987228,168.3577880859375,50558300,0.0,0.0
2024-04-26 00:00:00-04:00,168.3478879652858,169.79471202253325,167.6541890412428,167.7731170654297,44838400,0.0,0.0
2024-04-29 00:00:00-04:00,171.8064245491769,174.44243845784558,171.5388704832316,171.9352569580078,68169400,0.0,0.0
2024-04-30 00:00:00-04:00,171.76676673002254,173.4117990890393,168.46679764398493,168.7938232421875,65934800,0.0,0.0
2024-05-01 00:00:00-04:00,168.05059058657778,171.15236652369296,167.58482822154218,167.7731170654297,50383100,0.0,0.0
2024-05-02 00:00:00-04:00,170.95415273119292,171.85594920671264,169.34876810707777,171.46946716308594,94214900,0.0,0.0
2024-05-03 00:00:00-04:00,184.96661732338913,185.31346675883958,181.01261238934663,181.7261199951172,163224100,0.0,0.0
2024-05-06 00:00:00-04:00,180.70544017490002,182.53874644704828,178.79283846563771,180.0712127685547,78569700,0.0,0.0
2024-05-07 00:00:00-04:00,181.79550770435065,183.23242749590466,179.68472791941784,180.75497436523438,77305800,0.0,0.0
2024-05-08 00:00:00-04:00,181.20092748758523,181.4189445721307,179.81354466582562,181.0919189453125,45057100,0.0,0.0
2024-05-09 00:00:00-04:00,180.91352883975787,182.99459544718977,180.4675903156434,182.90541076660156,48983000,0.0,0.0
2024-05-10 00:00:00-04:00,183.48094965782863,183.66949389545601,180.7322193628195,181.64515686035156,50759500,0.25,0.0
