Date,Open,High,Low,Close,Adj Close,Volume
2024-04-16,58.25,58.380001068115234,57.93000030517578,58.060001373291016,54.785770416259766,11236800
2024-04-17,58.279998779296875,58.560001373291016,58.099998474121094,58.5099983215332,55.210391998291016,13805100
2024-04-18,58.619998931884766,58.97999954223633,58.540000915527344,58.90999984741211,55.587833404541016,11125900
2024-04-19,59.099998474121094,60.36000061035156,59.0,60.16999816894531,56.77677917480469,21207900
2024-04-22,60.13999938964844,60.630001068115234,59.720001220703125,60.54999923706055,57.13534927368164,15624500
2024-04-23,60.529998779296875,60.68000030517578,60.130001068115234,60.63999938964844,57.22026824951172,13689100
2024-04-24,60.31999969482422,61.650001525878906,59.84000015258789,61.54999923706055,58.078948974609375,19548300
2024-04-25,61.869998931884766,62.59000015258789,61.369998931884766,61.7400016784668,58.25823974609375,19048500
2024-04-26,61.54999923706055,61.93000030517578,61.349998474121094,61.7400016784668,58.25823974609375,10994300
2024-04-29,61.91999816894531,62.04999923706055,61.529998779296875,62.040000915527344,58.54132080078125,13409300
2024-04-30,62.13999938964844,62.83000183105469,61.470001220703125,61.77000045776367,58.28654479980469,19349200
2024-05-01,61.79999923706055,62.56999969482422,61.209999084472656,61.93000030517578,58.43751907348633,16729800
2024-05-02,62.18000030517578,62.400001525878906,61.720001220703125,61.9900016784668,58.494140625,10991300
2024-05-03,61.9900016784668,62.33000183105469,61.63999938964844,62.16999816894531,58.66398620605469,11628700
2024-05-06,62.29999923706055,62.380001068115234,61.900001525878906,62.349998474121094,58.83383560180664,9310700
2024-05-07,62.7599983215332,62.81999969482422,62.25,62.619998931884766,59.0886116027832,9807000
2024-05-08,62.849998474121094,62.970001220703125,62.47999954223633,62.849998474121094,59.305641174316406,10484400
2024-05-09,62.810001373291016,63.150001525878906,62.75,62.880001068115234,59.33395004272461,9113700
2024-05-10,62.91999816894531,63.36000061035156,62.790000915527344,63.2599983215332,59.6925163269043,8371700
2024-05-13,63.2400016784668,63.619998931884766,63.18000030517578,63.58000183105469,59.994476318359375,10137600
2024-05-14,63.58000183105469,63.7599983215332,62.79999923706055,63.099998474121094,59.541542053222656,10852200
2024-05-15,63.060001373291016,63.38999938964844,63.0,63.130001068115234,59.56985092163086,9838900
2024-05-16,63.2400016784668,63.72999954223633,63.06999969482422,63.31999969482422,59.74913787841797,10228000
2024-05-17,63.34000015258789,63.369998931884766,62.939998626708984,63.029998779296875,59.47549057006836,11539000
2024-05-20,62.93000030517578,63.0099983215332,62.459999084472656,62.56999969482422,59.04142379760742,11000900
2024-05-21,62.81999969482422,62.97999954223633,62.439998626708984,62.90999984741211,59.36225509643555,9796200
2024-05-22,62.709999084472656,63.02000045776367,62.65999984741211,63.0,59.44717788696289,7419400
2024-05-23,62.4900016784668,62.880001068115234,62.04999923706055,62.09000015258789,58.5885009765625,9834300
2024-05-24,62.220001220703125,62.41999816894531,61.970001220703125,62.0,58.50357437133789,8203100
2024-05-28,61.790000915527344,62.130001068115234,61.400001525878906,61.81999969482422,58.33372497558594,12347000
2024-05-29,61.470001220703125,61.880001068115234,61.06999969482422,61.70000076293945,58.220497131347656,11861800
2024-05-30,61.849998474121094,62.08000183105469,61.599998474121094,61.970001220703125,58.47526550292969,9433800
2024-05-31,61.9900016784668,63.029998779296875,61.689998626708984,62.93000030517578,59.381126403808594,19816600
2024-06-03,62.709999084472656,63.09000015258789,62.45000076293945,62.93000030517578,59.381126403808594,9369000
2024-06-04,63.20000076293945,63.970001220703125,62.939998626708984,63.939998626708984,60.33416748046875,11895600
2024-06-05,63.9900016784668,64.06999969482422,63.349998474121094,63.91999816894531,60.3152961730957,9632500
2024-06-06,63.91999816894531,64.36000061035156,63.84000015258789,64.1500015258789,60.53232955932617,8658500
2024-06-07,64.08999633789062,64.22000122070312,63.810001373291016,63.90999984741211,60.30586624145508,9523100
2024-06-10,63.939998626708984,63.9900016784668,63.369998931884766,63.59000015258789,60.00390625,15685300
2024-06-11,63.59000015258789,63.650001525878906,63.06999969482422,63.54999923706055,59.96615982055664,8396000
2024-06-12,63.689998626708984,63.689998626708984,62.689998626708984,62.880001068115234,59.33395004272461,9569600
2024-06-13,62.86000061035156,63.040000915527344,62.45000076293945,62.9900016784668,59.437744140625,9668900
2024-06-14,62.380001068115234,62.689998626708984,62.09000015258789,62.54999923706055,59.48053741455078,8179200
2024-06-17,62.369998931884766,62.900001525878906,62.18000030517578,62.619998931884766,59.54709243774414,10532700
2024-06-18,62.529998779296875,62.81999969482422,62.439998626708984,62.630001068115234,59.55661392211914,10651700
2024-06-20,62.400001525878906,62.7400016784668,61.95000076293945,62.18000030517578,59.128684997558594,13306300
2024-06-21,62.18000030517578,63.099998474121094,62.18000030517578,62.77000045776367,59.689735412597656,28278100
2024-06-24,62.9900016784668,64.05999755859375,62.90999984741211,63.970001220703125,60.83085250854492,13212500
2024-06-25,63.939998626708984,64.06999969482422,63.5099983215332,63.84000015258789,60.70722961425781,10235300
2024-06-26,63.400001525878906,64.11000061035156,63.22999954223633,64.05000305175781,60.90692901611328,9402500
2024-06-27,64.05000305175781,64.2699966430664,63.619998931884766,63.90999984741211,60.7737922668457,8494100
2024-06-28,63.900001525878906,64.05999755859375,63.52000045776367,63.650001525878906,60.52656173706055,17358800
2024-07-01,64.02999877929688,64.30000305175781,63.119998931884766,63.279998779296875,60.17470932006836,10033400
2024-07-02,63.2599983215332,63.380001068115234,62.86000061035156,63.150001525878906,60.05109405517578,8878200
2024-07-03,63.189998626708984,63.66999816894531,62.93000030517578,63.33000183105469,60.22226333618164,9154200
2024-07-05,63.33000183105469,63.790000915527344,63.0,63.7599983215332,60.63115692138672,11735500
2024-07-08,63.59000015258789,63.59000015258789,62.84000015258789,62.959999084472656,59.870418548583984,11235100
2024-07-09,63.060001373291016,63.22999954223633,62.59000015258789,62.689998626708984,59.61366271972656,11657500
2024-07-10,62.720001220703125,62.86000061035156,62.290000915527344,62.83000183105469,59.74679946899414,11930400
2024-07-11,62.63999938964844,63.459999084472656,62.400001525878906,63.099998474121094,60.003543853759766,11431600
2024-07-12,63.459999084472656,64.11000061035156,63.38999938964844,63.70000076293945,60.5740966796875,9201500
2024-07-15,63.790000915527344,63.939998626708984,63.349998474121094,63.40999984741211,60.29833221435547,8207500
2024-07-16,63.43000030517578,64.30999755859375,63.38999938964844,64.2699966430664,61.11613082885742,9025100
2024-07-17,64.47000122070312,65.38999938964844,64.41000366210938,65.20999908447266,62.0099983215332,12508200
2024-07-18,64.80000305175781,65.80999755859375,64.72000122070312,65.19000244140625,61.990989685058594,11128200
2024-07-19,65.63999938964844,65.63999938964844,64.81999969482422,65.29000091552734,62.08607482910156,13775700
2024-07-22,65.25,65.29000091552734,64.31999969482422,64.7699966430664,61.591590881347656,11794200
2024-07-23,65.43000030517578,66.04000091552734,64.8499984741211,64.95999908447266,61.772274017333984,11810300
2024-07-24,65.08999633789062,65.97000122070312,64.83000183105469,65.80999755859375,62.58055877685547,13244600
2024-07-25,66.04000091552734,66.88999938964844,65.86000061035156,66.06999969482422,62.827796936035156,16328600
2024-07-26,66.06999969482422,67.11000061035156,66.01000213623047,67.05000305175781,63.75971603393555,13530100
2024-07-29,66.87999725341797,67.02999877929688,66.38999938964844,66.83000183105469,63.550506591796875,12140200
2024-07-30,66.4800033569336,67.83000183105469,66.36000061035156,67.68000030517578,64.35879516601562,13258000
2024-07-31,67.5,67.61000061035156,66.61000061035156,66.73999786376953,63.464908599853516,15576800
2024-08-01,67.0,68.11000061035156,66.69999694824219,67.95999908447266,64.62505340576172,16495900
2024-08-02,68.52999877929688,69.66999816894531,67.69000244140625,69.33000183105469,65.92782592773438,22514800
2024-08-05,68.98999786376953,69.55000305175781,67.7300033569336,68.0999984741211,64.7581787109375,25484300
2024-08-06,68.1500015258789,68.83999633789062,67.7699966430664,68.05000305175781,64.71063995361328,12969100
2024-08-07,68.05000305175781,69.18000030517578,67.83000183105469,68.45999908447266,65.10050964355469,13365300
2024-08-08,68.0,68.86000061035156,67.8499984741211,68.7300033569336,65.3572769165039,15240900
2024-08-09,68.69999694824219,68.79000091552734,68.25,68.68000030517578,65.30972290039062,12080400
2024-08-12,68.44999694824219,68.54000091552734,67.83000183105469,68.16999816894531,64.82474517822266,11012300
2024-08-13,68.08000183105469,68.61000061035156,68.01000213623047,68.45999908447266,65.10050964355469,9877600
2024-08-14,68.2300033569336,68.88999938964844,68.12999725341797,68.58000183105469,65.2146224975586,14328000
2024-08-15,68.62000274658203,68.91999816894531,68.5,68.6500015258789,65.28120422363281,11285100
2024-08-16,68.83999633789062,69.30000305175781,68.63999938964844,69.18000030517578,65.78519439697266,12651200
2024-08-19,69.3499984741211,69.41999816894531,68.8499984741211,68.9800033569336,65.59500122070312,9843900
