Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-04-17 00:00:00-04:00,154.3443362556772,155.7923749027095,153.3128680735991,154.19557189941406,21763100,0.0,0.0
2024-04-18 00:00:00-04:00,154.0666493097183,155.65353990489737,153.35255005525875,154.7311553955078,19883000,0.0,0.0
2024-04-19 00:00:00-04:00,154.91959354072858,155.07828562000708,151.0515686940003,152.82688903808594,32615600,0.0,0.0
2024-04-22 00:00:00-04:00,153.04507926507185,156.34778422424392,152.7971285786509,154.99893188476562,26446200,0.0,0.0
2024-04-23 00:00:00-04:00,155.67337597138751,157.66689417461689,154.99894218995382,156.96270751953125,21151600,0.0,0.0
2024-04-24 00:00:00-04:00,156.19902087415394,158.2619724145378,155.8816367293061,157.82557678222656,22779100,0.0,0.0
2024-04-25 00:00:00-04:00,150.08950510920468,155.20721069723666,149.63326920623868,154.72122192382812,57109700,0.0,0.0
2024-04-26 00:00:00-04:00,172.94064243070838,173.27786687075127,168.2593321924788,170.5404815673828,64665300,0.0,0.0
2024-04-29 00:00:00-04:00,167.67417460775002,168.1601634153097,163.8557430067843,164.78802490234375,45610000,0.0,0.0
2024-04-30 00:00:00-04:00,164.25246727701446,166.72206177178046,161.26714620693434,161.44566345214844,33562900,0.0,0.0
2024-05-01 00:00:00-04:00,162.95318026028562,165.75005589531395,161.75309238141418,162.51678466796875,33493200,0.0,0.0
2024-05-02 00:00:00-04:00,163.43917993284745,165.36327982367402,162.54656344896563,165.25418090820312,24294500,0.0,0.0
2024-05-03 00:00:00-04:00,166.18647914228734,166.5832093530068,161.71345384411,165.86911010742188,34662400,0.0,0.0
2024-05-06 00:00:00-04:00,166.08730795373265,166.76172661144676,164.6690220425713,166.72206115722656,21871300,0.0,0.0
2024-05-07 00:00:00-04:00,167.11874933173186,170.35202057689946,167.00965043305126,169.84620666503906,28039700,0.0,0.0
2024-05-08 00:00:00-04:00,167.61468721014788,168.7552544719988,167.35682390872975,167.9915771484375,19569100,0.0,0.0
2024-05-09 00:00:00-04:00,168.00148335133193,169.29083007689735,166.8013952497484,168.5668182373047,15346700,0.0,0.0
2024-05-10 00:00:00-04:00,166.65260426676096,168.45769242107335,164.82769095498062,167.26751708984375,29799900,0.0,0.0
2024-05-13 00:00:00-04:00,162.91353709798523,167.89239183817318,162.65567379498282,167.7535400390625,31327600,0.0,0.0
2024-05-14 00:00:00-04:00,168.37837530926814,169.84623930052865,167.41632532705881,168.94369506835938,25127100,0.0,0.0
2024-05-15 00:00:00-04:00,169.23130735927975,171.23473800953292,169.11228073886124,171.09588623046875,26948400,0.0,0.0
2024-05-16 00:00:00-04:00,171.8694782348091,173.68447893916473,171.27440571230892,172.75218200683594,27867900,0.0,0.0
2024-05-17 00:00:00-04:00,172.75219674772163,174.8250760090424,172.2662230829347,174.61679077148438,24479300,0.0,0.0
2024-05-20 00:00:00-04:00,174.7457452424878,177.30459839219796,174.63664632446375,175.46975708007812,22554400,0.0,0.0
2024-05-21 00:00:00-04:00,175.44989566739218,176.6896490712989,174.36883433127562,176.39212036132812,16989400,0.0,0.0
2024-05-22 00:00:00-04:00,175.19205213168274,175.69786612928917,173.7737813421162,174.93418884277344,17880000,0.0,0.0
2024-05-23 00:00:00-04:00,175.61851492474267,176.7888348703636,171.53227742671908,172.1273651123047,21024900,0.0,0.0
2024-05-24 00:00:00-04:00,173.5456447964723,174.32917746118142,172.22654529374813,173.55557250976562,16579400,0.0,0.0
2024-05-28 00:00:00-04:00,173.01998246270298,175.8168734132129,172.94063642860604,174.95399475097656,20572200,0.0,0.0
2024-05-29 00:00:00-04:00,173.9919204214763,175.39036570001613,173.2877490601961,174.45806884765625,23388700,0.0,0.0
2024-05-30 00:00:00-04:00,173.76383985817733,173.78368015073974,170.38178882747087,170.6991729736328,22931500,0.0,0.0
2024-05-31 00:00:00-04:00,170.4512300886902,171.64139042387083,168.05106912485823,171.0859832763672,37638900,0.0,0.0
2024-06-03 00:00:00-04:00,171.12564767729586,173.09934068848278,169.75697011042396,171.75048828125,27459100,0.0,0.0
2024-06-04 00:00:00-04:00,171.85957302701576,172.42490783803038,170.48096786025872,172.36538696289062,26879600,0.0,0.0
2024-06-05 00:00:00-04:00,173.7638369582265,175.2019479039631,172.50424324144495,173.9721221923828,22068500,0.0,0.0
2024-06-06 00:00:00-04:00,174.4580976777925,175.6978511153371,174.30933331877074,175.2812957763672,23251000,0.0,0.0
2024-06-07 00:00:00-04:00,175.5986726101232,176.41194296176616,172.87121516107322,173.0299072265625,19661400,0.0,0.0
2024-06-10 00:00:00-04:00,173.7349014501534,175.81014466476933,171.54049500356726,173.7746124267578,23726700,0.2,0.0
2024-06-11 00:00:00-04:00,174.97607487552963,175.59169348463175,172.54337230776866,175.3732452392578,21540600,0.0,0.0
2024-06-12 00:00:00-04:00,176.99174796777623,179.13650434238232,174.8668546571235,176.5349884033203,27864700,0.0,0.0
2024-06-13 00:00:00-04:00,174.8668444097431,175.49240210344783,173.64553119205647,173.92355346679688,20913300,0.0,0.0
2024-06-14 00:00:00-04:00,172.99018739624864,175.8101362841722,172.92067425165644,175.5420379638672,18063600,0.0,0.0
2024-06-17 00:00:00-04:00,174.2214424940307,177.10096546528717,173.57602172386774,175.98887634277344,19618500,0.0,0.0
2024-06-18 00:00:00-04:00,175.88955104751682,176.13778627340253,172.87101736722028,173.85401916503906,21869900,0.0,0.0
2024-06-20 00:00:00-04:00,174.13206841253606,176.03851342488448,173.7547611134038,175.05551147460938,20160100,0.0,0.0
2024-06-21 00:00:00-04:00,175.75055979188994,179.57338876304848,175.3633134017814,178.36199951171875,57759000,0.0,0.0
2024-06-24 00:00:00-04:00,178.8882466857276,179.61308934299385,177.4087592034553,177.9548797607422,18298000,0.0,0.0
2024-06-25 00:00:00-04:00,178.35205317535076,182.98908571292054,178.15346801046124,182.73092651367188,23130200,0.0,0.0
2024-06-26 00:00:00-04:00,181.34083960482536,183.2075585872156,181.19188934781172,182.58201599121094,19839000,0.0,0.0
2024-06-27 00:00:00-04:00,182.87988309562385,184.73669324083986,182.7210240356858,184.10121154785156,18848900,0.0,0.0
2024-06-28 00:00:00-04:00,183.0188920765721,183.8231718610113,180.6755507145743,180.86419677734375,29156600,0.0,0.0
2024-07-01 00:00:00-04:00,181.7379989393426,182.58200489120532,180.02021516731907,181.6982879638672,16006100,0.0,0.0
2024-07-02 00:00:00-04:00,180.76493422110232,184.26009121150622,180.27838761712013,183.9324188232422,17372500,0.0,0.0
2024-07-03 00:00:00-04:00,183.54516199454144,184.77639921891327,182.7011560285435,184.50831604003906,10242100,0.0,0.0
2024-07-05 00:00:00-04:00,184.54803142014995,189.51273686548802,184.48845737897847,189.25457763671875,20967500,0.0,0.0
2024-07-08 00:00:00-04:00,188.55948674203475,188.82758504993222,186.45445670495957,187.6956329345703,21035900,0.0,0.0
2024-07-09 00:00:00-04:00,188.96660951335545,190.00920064999954,187.38783687416534,187.64599609375,15121400,0.0,0.0
2024-07-10 00:00:00-04:00,187.81477541116223,190.39642795230205,187.69562734501247,189.8304443359375,15952500,0.0,0.0
2024-07-11 00:00:00-04:00,188.50988833991096,189.51275347336664,183.7735546876896,184.26010131835938,25625800,0.0,0.0
2024-07-12 00:00:00-04:00,183.77351953652854,185.78918852634615,183.18768799095292,183.7635955810547,22898400,0.0,0.0
2024-07-15 00:00:00-04:00,183.61466683145176,186.9112385638258,183.61466683145176,185.2133026123047,16474000,0.0,0.0
2024-07-16 00:00:00-04:00,186.0374546017312,187.3481290420976,182.07561395603815,182.62173461914062,18290700,0.0,0.0
2024-07-17 00:00:00-04:00,181.6784348799773,182.2543425380115,178.63009842037727,179.74220275878906,20734100,0.0,0.0
2024-07-18 00:00:00-04:00,180.64575986268414,181.21174353968178,175.22431015700485,176.43569946289062,25315700,0.0,0.0
2024-07-19 00:00:00-04:00,177.61730362532302,179.01733902058587,175.87965675110726,176.40591430664062,18881900,0.0,0.0
2024-07-22 00:00:00-04:00,179.3152104096892,181.41031651236526,178.95775104592673,180.38758850097656,24100300,0.0,0.0
2024-07-23 00:00:00-04:00,180.76491875098247,182.31390434397233,180.258509125605,180.50674438476562,36352700,0.0,0.0
2024-07-24 00:00:00-04:00,172.37456144038464,174.9462749610045,170.60712769523397,171.41140747070312,49585200,0.0,0.0
2024-07-25 00:00:00-04:00,171.3022145629285,172.19585555378663,166.00983631882548,166.0991973876953,44852000,0.0,0.0
2024-07-26 00:00:00-04:00,165.9701020997129,166.90346917641645,162.90191767605657,165.8211669921875,41336900,0.0,0.0
2024-07-29 00:00:00-04:00,167.63824201341453,169.22693862858085,166.80417515412134,168.3332977294922,20293800,0.0,0.0
2024-07-30 00:00:00-04:00,169.03827095768605,170.02127279088597,167.25097423676394,169.08790588378906,18959700,0.0,0.0
2024-07-31 00:00:00-04:00,172.01709806342805,173.01996298271357,168.80988784082692,170.32908630371094,25729100,0.0,0.0
2024-08-01 00:00:00-04:00,169.0482167160951,172.82139580223534,167.6878923021726,169.5546112060547,24531400,0.0,0.0
2024-08-02 00:00:00-04:00,165.26513327016306,167.32051364473287,163.50762313025547,165.48358154296875,29130100,0.0,0.0
2024-08-05 00:00:00-04:00,154.4023257364845,163.26928160754815,153.83634209310054,158.1258544921875,53630700,0.0,0.0
2024-08-06 00:00:00-04:00,158.2052897951303,159.4365420774317,155.30590392172098,157.17262268066406,49004600,0.0,0.0
2024-08-07 00:00:00-04:00,160.11176109982324,161.82954505412678,157.35138590349095,157.8180694580078,25138600,0.0,0.0
2024-08-08 00:00:00-04:00,159.37697100848436,162.53453159498838,159.0791007984094,160.88624572753906,25578800,0.0,0.0
2024-08-09 00:00:00-04:00,158.88048081312152,162.63379650679866,157.9371899119943,162.5146484375,28602300,0.0,0.0
2024-08-12 00:00:00-04:00,163.18984972764733,163.73595512438263,160.69755826883667,161.14437866210938,15895300,0.0,0.0
2024-08-13 00:00:00-04:00,162.25649966122157,163.56717396094234,161.81960317762199,163.00120544433594,18551700,0.0,0.0
2024-08-14 00:00:00-04:00,161.25361460284537,162.06783350679044,156.5967339743886,159.23794555664062,40591100,0.0,0.0
2024-08-15 00:00:00-04:00,159.3670211694173,160.49897323710096,158.48330433720005,160.161376953125,31524300,0.0,0.0
2024-08-16 00:00:00-04:00,160.33018953302678,163.89484419906685,159.9925932186499,161.80967712402344,24208600,0.0,0.0
2024-08-19 00:00:00-04:00,164.1132970310061,165.5133475605536,163.1004929084528,165.4934844970703,22416200,0.0,0.0
2024-08-20 00:00:00-04:00,165.72185564699794,167.44957853320707,165.642433695725,165.9998779296875,18341500,0.0,0.0
2024-08-21 00:00:00-04:00,163.98420467240848,165.67221654044488,163.50759722139043,164.6792755126953,22902000,0.0,0.0
2024-08-22 00:00:00-04:00,166.07930514645545,166.406977492495,162.15719125168386,162.64373779296875,22493300,0.0,0.0
2024-08-23 00:00:00-04:00,163.55724112720742,165.00692648837935,162.67352425192186,164.4508819580078,13955700,0.0,0.0
2024-08-26 00:00:00-04:00,165.20553931092914,166.36727853932712,163.29909428347517,164.98709106445312,14190400,0.0,0.0
2024-08-27 00:00:00-04:00,164.6693476557718,165.26511837355505,163.29909924659626,163.5175323486328,11821900,0.0,0.0
2024-08-28 00:00:00-04:00,163.87496740248727,164.431027060309,160.38975012916,161.700439453125,16407400,0.0,0.0
2024-08-29 00:00:00-04:00,163.15015560870546,164.7984415304893,159.11881702129344,160.6380157470703,19699800,0.0,0.0
2024-08-30 00:00:00-04:00,161.472070186267,162.50473737235887,160.54864227379994,162.22671508789062,22123800,0.0,0.0
2024-09-03 00:00:00-04:00,160.57841450941874,160.707501683565,155.37539838425428,156.2491912841797,38945300,0.0,0.0
2024-09-04 00:00:00-04:00,155.554151121504,157.87762958096508,154.8590954051368,155.3456268310547,19353800,0.0,0.0
