Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-04-17 00:00:00-04:00,254.29011430610186,257.744256790669,253.35500321516523,257.5820617675781,3383100,0.0,0.0
2024-04-18 00:00:00-04:00,258.5648193359375,258.86061407902804,256.53240253255615,258.5648193359375,3402700,0.0,0.0
2024-04-19 00:00:00-04:00,259.5476667745077,259.7480373132797,258.0877660389557,259.528564453125,3017100,0.0,0.0
2024-04-22 00:00:00-04:00,261.2078661281776,263.83187208928257,259.84339001705524,262.9540100097656,3129300,0.0,0.0
2024-04-23 00:00:00-04:00,264.13727032201786,264.6906843310069,261.6754588435674,264.19451904296875,3275700,0.0,0.0
2024-04-24 00:00:00-04:00,262.9159104129318,264.33763548670896,260.3873282242247,264.0704650878906,4071600,0.0,0.0
2024-04-25 00:00:00-04:00,264.32806965024355,266.9998026094693,262.13345786176154,262.97314453125,4179800,0.0,0.0
2024-04-26 00:00:00-04:00,258.8034172209869,263.4598121275857,257.9828035839174,260.57818603515625,3636500,0.0,0.0
2024-04-29 00:00:00-04:00,261.2841991712458,261.85671541103886,260.11057145502485,261.01702880859375,3148900,0.0,0.0
2024-04-30 00:00:00-04:00,252.21949137296116,264.1849691381866,250.59739573932788,260.53045654296875,6894400,0.0,0.0
2024-05-01 00:00:00-04:00,258.94653064369317,263.76514953695664,257.6774492636535,261.8567810058594,4843200,0.0,0.0
2024-05-02 00:00:00-04:00,261.9331175136736,263.65063744856195,260.215568459394,260.75946044921875,3084000,0.0,0.0
2024-05-03 00:00:00-04:00,261.5800489248547,262.0380386665551,256.5705822892866,257.93505859375,2642100,0.0,0.0
2024-05-06 00:00:00-04:00,258.64119621013754,259.42363433139207,256.71375439086097,256.9618225097656,2481300,0.0,0.0
2024-05-07 00:00:00-04:00,257.6679140178243,258.26905473341697,254.75763468540438,255.24427795410156,3160000,0.0,0.0
2024-05-08 00:00:00-04:00,255.24427077886946,256.6087471816691,253.87024321596655,256.18890380859375,3259800,0.0,0.0
2024-05-09 00:00:00-04:00,256.16025911653577,256.1793614352261,254.78623166268778,255.67364501953125,3140000,0.0,0.0
2024-05-10 00:00:00-04:00,255.8835699947043,262.76322939276696,255.56867292612793,262.400634765625,4983500,0.0,0.0
2024-05-13 00:00:00-04:00,262.7632370455269,264.06091351794595,258.71750554988,258.8892517089844,3840700,0.0,0.0
2024-05-14 00:00:00-04:00,259.652591701677,260.2728055883477,256.39882018739485,258.2594909667969,3143200,0.0,0.0
2024-05-15 00:00:00-04:00,258.6888303327877,261.79947973232714,257.84917280792695,261.3223876953125,2982500,0.0,0.0
2024-05-16 00:00:00-04:00,261.9331577478195,262.93503967716623,260.41600811110226,260.9789733886719,2339900,0.0,0.0
2024-05-17 00:00:00-04:00,261.50374896619627,261.50374896619627,258.50762538293407,259.9007263183594,2454500,0.0,0.0
2024-05-20 00:00:00-04:00,259.29003976147,259.6621856263966,255.03438581548434,255.59735107421875,2651100,0.0,0.0
2024-05-21 00:00:00-04:00,256.207994449795,256.7518572824684,253.27864213190253,253.68893432617188,2362600,0.0,0.0
2024-05-22 00:00:00-04:00,253.6889148317642,254.59540134887743,252.42938486673964,253.59349060058594,1906100,0.0,0.0
2024-05-23 00:00:00-04:00,252.98287005070335,253.4504110061067,245.79786394961414,246.11273193359375,5636200,0.0,0.0
2024-05-24 00:00:00-04:00,246.8855950128775,248.52679289810393,245.72148919754957,246.28445434570312,3382900,0.0,0.0
