Date,Open,High,Low,Close,Volume
2023-04-17 00:00:00-04:00,276.7174593263818,277.357137824104,275.13261250863656,276.2114562988281,2371000
2023-04-18 00:00:00-04:00,276.2974912404946,278.00645765615343,275.9156069542438,277.7391357421875,2086700
2023-04-19 00:00:00-04:00,277.7390766281707,278.39783926450116,277.05167340486486,278.082763671875,2254000
2023-04-20 00:00:00-04:00,277.7867845304829,278.46466027464896,276.75569432545007,277.8249816894531,2274200
2023-04-21 00:00:00-04:00,279.08530454997765,279.2857887033882,277.35725410109205,278.8370666503906,2171200
2023-04-24 00:00:00-04:00,279.5721422727786,280.14498316827616,278.50285480699546,279.9254150390625,2995200
2023-04-25 00:00:00-04:00,281.64396317078786,281.64396317078786,276.3261362633869,278.3119812011719,5845200
2023-04-26 00:00:00-04:00,276.85121501904007,278.30238678711925,276.64117431640625,276.64117431640625,3290000
2023-04-27 00:00:00-04:00,277.5577165594066,281.69166393380334,276.8703132369684,281.3766174316406,3142300
2023-04-28 00:00:00-04:00,281.48162532458593,282.77051020578017,280.60329443351105,282.3599853515625,2837200
2023-05-01 00:00:00-04:00,282.33134178430566,285.271882627116,282.26450402663005,284.10711669921875,2124400
2023-05-02 00:00:00-04:00,283.9066318685546,284.9472788541983,282.1976655795905,284.574951171875,2083800
2023-05-03 00:00:00-04:00,283.32425834783436,283.80162094559745,281.30977303460577,281.8539733886719,2425500
2023-05-04 00:00:00-04:00,282.6559387423694,282.8946200409856,280.18320398501373,281.79669189453125,2005300
2023-05-05 00:00:00-04:00,282.3790705327742,283.57247706919486,281.1283828134776,283.1715087890625,1815400
2023-05-08 00:00:00-04:00,283.64885659129726,283.90662190077876,282.1881282324347,283.2574157714844,2969600
2023-05-09 00:00:00-04:00,285.10953871163855,285.3291068202877,282.8850130885811,283.2287292480469,1637500
2023-05-10 00:00:00-04:00,282.961422170644,284.5080721292002,280.53641232397484,283.142822265625,1849300
2023-05-11 00:00:00-04:00,283.07602286784066,283.4961042882974,280.0781717432995,281.4434509277344,1955100
2023-05-12 00:00:00-04:00,281.8252993223132,283.00914910065666,280.9851365883027,282.7322998046875,1801700
2023-05-15 00:00:00-04:00,282.37902438929706,283.2096596770694,281.31929354335875,282.5031433105469,1700500
2023-05-16 00:00:00-04:00,282.54139434330705,282.78007565709737,280.6701410012436,280.8324279785156,2859500
2023-05-17 00:00:00-04:00,282.1403765724792,282.1403765724792,279.4003199494838,280.17364501953125,2802100
2023-05-18 00:00:00-04:00,279.97316995712697,281.0997387208599,277.9491571583116,280.7369384765625,2410700
2023-05-19 00:00:00-04:00,280.53646484068344,282.59867488343843,279.22849590583894,282.1690368652344,2371200
2023-05-22 00:00:00-04:00,282.1690349052212,283.20971106333985,276.0492717156935,276.249755859375,2514700
2023-05-23 00:00:00-04:00,275.10404214521344,275.4382017700345,272.5167451843854,273.4046325683594,2943900
2023-05-24 00:00:00-04:00,273.48107037582736,274.12072000262026,271.695709613279,272.9750671386719,2262100
2023-05-25 00:00:00-04:00,273.8056286951683,273.9201910492356,271.81978410500665,272.5931091308594,2748100
2023-05-26 00:00:00-04:00,272.7459138718615,275.676927504964,272.7459138718615,273.0896301269531,2148200
2023-05-30 00:00:00-04:00,271.0750965076193,273.38554411933717,270.83641522746206,272.0202941894531,3385200
2023-05-31 00:00:00-04:00,271.9821225224759,272.7650041873956,270.52139411641895,272.2016906738281,3104900
2023-06-01 00:00:00-04:00,272.0202487678407,274.99898598507394,270.7600048264286,274.836669921875,2605300
2023-06-02 00:00:00-04:00,275.17267364670585,278.5319492545073,274.6351918927023,278.25360107421875,2869000
2023-06-05 00:00:00-04:00,278.3399507833547,278.81984725022255,276.44915753227315,276.83306884765625,1974500
2023-06-06 00:00:00-04:00,278.2055944972082,278.5607425235021,270.6424500009305,273.0995178222656,2771500
2023-06-07 00:00:00-04:00,273.0131638508475,273.2914827655773,269.99939940395416,270.565673828125,3614800
2023-06-08 00:00:00-04:00,269.6730403478079,274.55838320232834,268.7420399663023,274.2896423339844,3043700
2023-06-09 00:00:00-04:00,274.04010777153127,275.7293529536881,273.2914703459045,275.2590637207031,1975900
2023-06-12 00:00:00-04:00,276.57398009785885,277.1402545056178,274.9807200549247,276.9674987792969,1885000
2023-06-13 00:00:00-04:00,276.9002947688289,278.0424508409295,275.98847965561947,276.9482727050781,2027800
2023-06-14 00:00:00-04:00,276.5163557954024,277.91764530632855,275.7581111606885,276.8426818847656,1964500
2023-06-15 00:00:00-04:00,278.0040524970989,281.68007630012454,276.66995538186245,280.84503173828125,2619200
2023-06-16 00:00:00-04:00,282.66863479045173,284.6458059501782,281.35372311816883,281.8912048339844,4890400
2023-06-20 00:00:00-04:00,281.84321114067046,285.23127928968734,280.91221075062884,281.25775146484375,2729800
2023-06-21 00:00:00-04:00,281.5265494217843,283.2925654009892,281.03704551512067,282.67828369140625,2837100
2023-06-22 00:00:00-04:00,282.7742582291676,283.21575488471444,279.79889355278556,281.50732421875,1799400
2023-06-23 00:00:00-04:00,279.6357053818161,280.6914835738083,277.9944675005038,278.25360107421875,3720600
2023-06-26 00:00:00-04:00,277.9944564546748,278.10001962440015,275.5277814337944,277.466552734375,1851800
2023-06-27 00:00:00-04:00,278.6375217601952,280.72986360768004,278.00405482378466,279.58770751953125,1815000
2023-06-28 00:00:00-04:00,279.7316908755643,280.0868096108933,277.42816416645775,280.010009765625,1666500
2023-06-29 00:00:00-04:00,279.827670759398,282.8126425759785,278.5415515010967,282.6302795410156,1744000
2023-06-30 00:00:00-04:00,283.2733221286934,287.07409423483233,283.03337387695757,286.4118347167969,2644700
2023-07-03 00:00:00-04:00,285.81675249822547,286.4022121417742,282.94695164291363,282.9853515625,1601300
2023-07-05 00:00:00-04:00,283.2444868116046,285.3560430431482,282.74540501622005,284.9625244140625,2356000
2023-07-06 00:00:00-04:00,283.446106207306,284.65542559950285,281.6416904871787,283.06219482421875,2569600
2023-07-07 00:00:00-04:00,281.91042038242176,282.5246727132771,279.8276565423507,280.3555603027344,2586500
2023-07-10 00:00:00-04:00,280.6434503289707,283.7339847732414,280.5762577933101,282.6494140625,1703700
2023-07-11 00:00:00-04:00,283.417277493055,283.61882581766076,280.0387874547864,282.8893737792969,1529600
2023-07-12 00:00:00-04:00,284.89537503156464,285.1545379163852,283.3309368713984,283.72442626953125,2156000
2023-07-13 00:00:00-04:00,283.51327535814085,284.7322019537588,283.14854932260954,283.35009765625,1656900
2023-07-14 00:00:00-04:00,283.3788933606523,284.14671607182424,282.1887593711681,283.08135986328125,1550000
2023-07-17 00:00:00-04:00,283.2156678826226,284.9240980237679,282.7069788319039,282.8317565917969,1669900
2023-07-18 00:00:00-04:00,282.6302683328521,283.8588022988205,280.7010748766247,282.00640869140625,1991600
2023-07-19 00:00:00-04:00,283.1389397982082,283.52285114660253,281.43050940087863,282.3039245605469,1969200
2023-07-20 00:00:00-04:00,282.4766653813128,285.5959925197206,282.2846950719573,285.18328857421875,2104300
2023-07-21 00:00:00-04:00,285.69201971300106,287.3140724068972,283.4461073577359,283.72442626953125,2834100
2023-07-24 00:00:00-04:00,284.0987219013719,285.0105369480215,283.0045438453924,283.43646240234375,2034400
2023-07-25 00:00:00-04:00,282.371147655779,283.0717778875079,279.92365762513396,280.6051025390625,2780600
2023-07-26 00:00:00-04:00,280.49954989841075,280.816268752108,277.8601187188705,280.0196533203125,2896900
2023-07-27 00:00:00-04:00,280.25960752155584,286.8821745809046,279.78931823807864,283.32135009765625,4698300
2023-07-28 00:00:00-04:00,283.90676991593693,285.7304001269546,281.1713831805287,282.20794677734375,2843000
2023-07-31 00:00:00-04:00,281.8047747072762,282.4094489108898,278.38791438232255,281.4112854003906,3296000
2023-08-01 00:00:00-04:00,281.21936745880754,282.0927826610041,278.57993653555934,279.3669738769531,1916200
2023-08-02 00:00:00-04:00,278.5895624224827,281.65130484092884,277.74493978421316,277.97528076171875,2388300
