Date,Close,High,Low,Open,Volume
2024-04-08,362.9347839355469,371.2338873332179,362.3711582076364,368.4156697235428,2690000
2024-04-09,361.4090881347656,366.52071858427735,355.1993587025777,364.4507988879782,2042700
2024-04-10,361.57427978515625,362.10875296552206,354.1109321198307,355.86987143441814,2148500
2024-04-11,361.4868469238281,362.8376210673263,356.55013176201726,362.11850517755215,2535700
2024-04-12,355.3159484863281,362.32255330055966,352.4491531703269,358.2410488898602,2072900
2024-04-15,353.6445007324219,363.8968849159624,351.8952589684235,362.44892567541075,2171000
2024-04-16,349.7281799316406,353.207178962181,347.10433214308193,352.779588512835,2513900
2024-04-17,348.212158203125,352.6726753338783,342.9256127911119,352.4200001837569,2313800
2024-04-18,347.8331298828125,353.22658748448686,346.122797966226,350.9622979484744,2380700
2024-04-19,345.9117431640625,352.04659851235175,343.4539137401842,349.4522081269626,2929600
2024-04-22,348.7889709472656,353.070698959325,344.52676865313794,347.31623771930435,2085400
2024-04-23,354.2898864746094,356.50388275802965,350.1837408595269,351.1200526658207,1810700
2024-04-24,354.5531921386719,359.08851632813924,350.0471565258619,354.97260812818297,3032700
2024-04-25,329.6626892089844,333.50550518627415,322.1721358403354,322.28917108596846,6459600
2024-04-26,334.9100036621094,336.9777058065695,329.98455189779895,330.0918540546306,3324600
2024-04-29,341.1716003417969,342.29325752724554,335.4951827592756,335.4951827592756,2171400
2024-04-30,326.31732177734375,339.1917055479075,324.9030763590915,338.46020545532497,4201700
2024-05-01,322.9036560058594,330.1503764759411,322.5817792955036,325.156673919089,3520600
2024-05-02,327.1658630371094,327.86810432927683,321.1285464493293,325.2932096697243,2492000
2024-05-03,328.44354248046875,333.18364880643867,326.7172129725195,329.7504857443965,1977100
2024-05-06,333.66156005859375,334.10044222702993,331.3207658658285,332.46188926857553,1653900
2024-05-07,336.4900207519531,339.9427092990339,334.92948136941624,335.9730952439992,1965600
2024-05-08,336.00238037109375,337.7287098974346,330.38445005988694,331.61337975666726,2260300
2024-05-09,343.1028137207031,344.1756865120381,336.90944010986647,337.3873737597615,3208900
2024-05-10,346.0385437011719,348.6914517273525,344.7998512394867,346.2433553800659,2210600
2024-05-13,347.8819274902344,349.7057962777272,345.62890960394157,346.0482958435096,2051200
2024-05-14,349.34490966796875,351.7149626836966,348.22328221221716,348.8962646386307,1563400
