Price,Open,High,Low,Close,Volume
Ticker,CAT,CAT,CAT,CAT,CAT
Date,,,,,
2025-04-22,284.42180134301657,290.09046237413554,283.9271547319852,288.0525207519531,2231200
2025-04-23,298.11364246789964,302.0905907061378,292.0195920542668,292.603271484375,2458300
2025-04-24,294.2455250436001,304.9101065548575,293.8893939156476,303.5745544433594,2874400
2025-04-25,301.83336292980124,304.69240459345525,300.65610160040467,303.1689147949219,2162400
2025-04-28,303.1689150207735,308.09557586396386,300.5967466472976,303.7723693847656,2189600
2025-04-29,301.7344061278186,305.3651252166663,299.6667870988916,304.10870361328125,2651000
2025-04-30,311.8350828787638,312.666085495257,298.94459444438525,305.95867919921875,5124800
2025-05-01,308.04611708868333,315.475718576645,307.6899558424889,310.5984802246094,2961000
2025-05-02,315.07013999328336,321.1938679149593,315.07013999328336,320.2144470214844,3765200
2025-05-05,315.9604985313184,322.9745843953571,315.9604985313184,319.6505432128906,1829100
2025-05-06,318.1072221414319,320.6299379615928,316.4254417854911,317.4543151855469,1724200
2025-05-07,319.284498675694,319.34385385632555,314.70406602834447,316.8607482910156,1555500
2025-05-08,321.4015798594461,325.3488500689946,319.44276845344876,320.7783203125,2553400
2025-05-09,322.16331406201067,324.2309331598521,319.84837167221457,322.1336364746094,1646200
2025-05-12,339.43638704971806,347.24192515812035,336.09260127886597,338.88238525390625,4592000
2025-05-13,345.19407765407607,351.5255482540867,344.34329997242094,348.76544189453125,4132500
2025-05-14,347.9542320151657,348.65662178723335,345.04570737035795,345.9162902832031,2052200
2025-05-15,345.6986330788506,347.5782842014577,344.76869501562214,346.0646667480469,1580400
2025-05-16,347.77614458852395,350.42744315384664,344.5114588707762,349.7942810058594,2561700
2025-05-19,345.95583837412835,349.1809136228322,344.80825465827616,348.79510498046875,2277700
2025-05-20,347.0836292761836,348.6862794601769,343.76949095489095,345.7480773925781,2266000
2025-05-21,342.92862035037615,344.6895610952833,337.99202659410554,338.84283447265625,2093400
2025-05-22,338.33829273075344,343.65079267204493,336.9433856202792,341.494140625,2174100
2025-05-23,334.0151008863819,341.2468324762931,332.63996871116973,339.71343994140625,1936600
