Price,Open,High,Low,Close,Volume
Ticker,MMM,MMM,MMM,MMM,MMM
Date,,,,,
2025-04-22,130.8781435841865,134.78613724892534,128.00116840647516,133.86314392089844,7943800
2025-04-23,136.85797062939557,139.57783762463342,132.753598530822,133.59803771972656,4655800
2025-04-24,133.18562602622382,137.23107081667462,132.67503110676302,136.36700439453125,2921100
2025-04-25,136.4848292175793,136.4848292175793,134.619215242931,134.83523559570312,2141300
2025-04-28,134.83524100197255,135.90551416736605,133.57838845241122,135.43418884277344,2499900
2025-04-29,135.01197144473977,136.70084966797242,134.36391038596062,135.8760528564453,1917200
2025-04-30,135.1396315280857,136.78922524399286,132.4099359867494,136.39646911621094,3062800
2025-05-01,135.77786820075087,137.71222290469376,135.1789053485246,135.4047393798828,2236300
2025-05-02,137.46674463598478,140.4517302128414,136.76958526723467,139.5091094970703,2734200
2025-05-05,138.07552280904682,139.302904472426,137.3390938110193,138.2522735595703,2623500
2025-05-06,136.61248318346196,137.18199003037162,135.13962529814964,135.52256774902344,2850000
2025-05-07,135.7680474964786,137.26053273713632,135.20835429421777,136.13134765625,2555400
2025-05-08,137.46675331190988,139.78405060990386,136.69105465346072,138.5664825439453,2899500
2025-05-09,138.7039346329885,140.0393264147707,138.40937503476752,140.0196990966797,2634100
2025-05-12,143.44654869435905,148.090971777962,142.64139409999112,147.60983276367188,4974800
2025-05-13,148.08114623910066,149.00413968280063,147.4527274025136,148.01242065429688,3455700
2025-05-14,148.02222605377267,148.04186835520056,144.3008115068922,145.20416259765625,3778700
2025-05-15,143.682218893531,146.48064029223596,142.7297694574887,146.04861450195312,4472100
2025-05-16,146.7261039667598,150.50644542098684,146.2547936109111,150.3395233154297,4204500
2025-05-19,149.200500942446,151.46869969098177,148.3757041216485,151.3508758544922,2613600
2025-05-20,150.48680735935406,151.93020941107537,150.4769936996987,151.36070251464844,2529700
2025-05-21,149.5638165618114,150.39842704413172,146.62791443736805,146.69664001464844,2661800
2025-05-22,147.01086652008757,147.84549203976675,145.00777126593206,147.0697784423828,2862800
2025-05-23,145.49102806722618,146.71455928284752,145.05687134374548,145.6587677001953,2369800
2025-05-27,148.00715567669496,148.00715567669496,144.7115332904165,147.50393676757812,3155300
2025-05-28,147.6618046659513,148.0071607300816,146.22121006624266,146.68496704101562,2297500
2025-05-29,147.8788763956072,148.36237185245375,146.21132671733054,147.64207458496094,2621400
2025-05-30,146.75403059470446,147.46446617734819,145.63905354488716,146.37908935546875,5339800
2025-06-02,145.90544257727723,146.32973756663935,141.99806227745702,144.45497131347656,2825700
2025-06-03,144.3661752062949,146.38894264995497,143.28079844691442,146.16200256347656,2343300
2025-06-04,146.93164916906485,146.9711111215373,144.76088043746495,144.8595428466797,2346900
2025-06-05,145.08646947439732,145.30354783300254,142.96503967246983,144.31683349609375,3568300
2025-06-06,146.03372622355565,146.48762145675752,143.5077398546053,143.5669403076172,2297100
2025-06-09,143.6162670791494,144.0898857198758,140.77452512266058,142.3137969970703,3401900
2025-06-10,142.32366886763037,143.37944528618038,141.24813889231385,143.1327667236328,3129200
2025-06-11,143.1130412890507,146.0830610891655,142.5012832160203,145.224609375,2904400
2025-06-12,144.47470648922794,145.3134196694984,142.5703551106811,142.8466339111328,2069700
2025-06-13,141.22843546571937,142.53089063142994,139.8470262860101,140.42919921875,2450400
2025-06-16,141.77110705275626,143.45839517393293,141.60336742415882,143.1426544189453,1681300
2025-06-17,142.1460760845713,142.9551891310358,140.0838465725831,140.32066345214844,1739900
2025-06-18,140.2417122359228,141.76124567615,139.6891546212947,140.6166534423828,2629100
2025-06-20,141.4060347818781,142.13620884012798,139.93583999787117,142.11647033691406,5566700
2025-06-23,142.47167852818012,145.75743898512135,141.44550227110062,145.6390380859375,2904700
2025-06-24,146.66523642366272,148.2933092568111,146.04360149722856,147.87889099121094,2700500
2025-06-25,147.71113835240504,147.8690162652476,145.1654134680676,145.78704833984375,2378000
2025-06-26,145.72784434386122,149.10240560448602,145.35288807399198,148.75704956054688,2740100
2025-06-27,149.13200698439255,150.83901860252277,148.5597108518723,150.0003204345703,3938200
2025-06-30,150.2568539155028,150.43447032044884,148.99386080324533,150.21739196777344,2302800
2025-07-01,149.9805747804683,154.0162326857765,149.408278675236,151.7665252685547,3781900
2025-07-02,152.16122482049488,153.38474096480087,151.1745104816334,151.92440795898438,2864700
2025-07-03,152.20068971341732,152.94072548187802,147.51379651316623,150.90809631347656,3182900
2025-07-07,150.76996056114857,152.41777177214567,148.94453293226002,149.8227081298828,3877000
2025-07-08,149.71417364238377,152.5657776932081,149.516833771032,151.69747924804688,3252200
2025-07-09,152.32896566385602,154.5687963905323,151.79613148523273,153.90769958496094,2855900
2025-07-10,154.03598836339862,157.3513494094148,153.887987223157,155.22991943359375,4043400
2025-07-11,153.97677840719862,154.4701355856542,152.76312396389645,153.76956176757812,2401300
2025-07-14,153.52288814490413,156.0094126204593,152.86179131111476,155.81207275390625,2961300
2025-07-15,155.81206795840373,156.177147453094,153.95704014655144,154.5095977783203,3058900
2025-07-16,155.52590577229407,155.5851062223225,152.79271795554325,155.46670532226562,3194600
2025-07-17,155.1706973447521,157.35134274031358,154.7069403835612,156.9270477294922,5024200
2025-07-18,160.3805531059282,161.96916390360747,148.25383966729606,151.19424438476562,11701900
2025-07-21,150.22726892850596,151.60866308013436,147.35592638183508,150.78970336914062,5194000
2025-07-22,150.9475736765354,152.01322709866173,148.32292465899957,149.19122314453125,4927800
2025-07-23,149.90164569725314,150.62194297364186,147.809816045023,148.81626892089844,4976700
2025-07-24,148.00716437435645,149.28001936330628,145.84625736552007,147.31646728515625,4860900
2025-07-25,148.00715297956924,149.38854705161876,147.2177784857983,149.26028442382812,2818000
2025-07-28,148.59917455140746,151.83559614091337,148.15514108664826,150.0299072265625,3970300
2025-07-29,150.3752728684212,151.06598501316742,149.14187983289915,149.77337646484375,3918100
2025-07-30,150.45420499560655,150.47394349897718,144.55365719737807,144.67205810546875,3529500
2025-07-31,144.24777499800118,147.57299758019013,143.6261401319644,147.23751831054688,4390400
2025-08-01,144.55365396266757,144.77073232668727,142.33354664924778,142.49142456054688,4074400
2025-08-04,143.45839399292424,146.2113203135784,143.07357601141206,145.9054412841797,3641300
2025-08-05,146.4876282705367,149.21095462822262,146.03373301622216,148.09596252441406,3743900
2025-08-06,148.27357300468785,149.37868828419562,146.6652237592091,148.81626892089844,2636900
2025-08-07,149.96084661410734,150.4542038019933,147.98741786256363,149.7240447998047,2293900
2025-08-08,150.37525375770593,151.64812363999738,149.4082779564454,151.2633056640625,2376400
2025-08-11,151.707325373271,153.54261459466343,151.1251675430179,153.24659729003906,3354500
2025-08-12,153.72022441185155,156.35476501767954,153.54262305293264,155.75286865234375,2748200
2025-08-13,156.28567431677484,158.3380418273448,154.53918582424942,158.07162475585938,3132000
2025-08-14,157.47962135092067,157.94337831483202,154.54907843261563,154.5688018798828,6344900
2025-08-15,155.27921981047984,155.27921981047984,149.5957510369814,150.36538696289062,3921100
2025-08-18,150.335790192666,153.36499524118733,150.16805056968545,150.8291473388672,2585500
2025-08-19,150.8094182154515,153.6511603722258,150.02992050064904,152.28948974609375,2146200
2025-08-20,152.07241116060916,153.27620387491686,151.1350355371246,152.6940460205078,3258200
2025-08-21,152.31908745414174,153.14793894020946,151.11529475796806,152.32896423339844,2236900
2025-08-22,153.68076985454738,156.99613088511288,152.94073404465388,156.61131286621094,1958200
2025-08-25,156.21479654678512,156.5419186363608,154.4404235312937,154.489990234375,1606300
2025-08-26,154.40076056407386,155.35238981417126,153.23106505158034,155.20370483398438,2960600
2025-08-27,154.6783025464939,155.84801308330506,154.3908399011537,155.16403198242188,2155000
2025-08-28,156.38329500106957,157.08710581023274,155.21359958308574,156.18504333496094,2982200
2025-08-29,156.2247187939572,156.85913326606362,153.96461629172592,154.1727752685547,3279100
2025-09-02,152.60655230951974,153.14184846990818,150.37618693437875,152.92376708984375,2745100
2025-09-03,152.16047894327264,152.74532666541086,149.1172621041034,150.67356872558594,3964400
2025-09-04,150.8718218159105,154.24216074976292,150.69339984841287,154.16285705566406,2741200
2025-09-05,154.440415195175,156.18505111977555,152.9336752315094,153.9447784423828,2053300
2025-09-08,153.2608054050837,153.62757178133523,150.67358081371754,152.6561279296875,2715500
2025-09-09,152.80481071021225,152.80481071021225,150.22750857198758,151.74415588378906,1669200
2025-09-10,151.82344790541853,153.85556153882592,151.12955950332721,152.22987365722656,2811600
2025-09-11,152.4479431201789,158.10812139401432,152.06134706474236,158.07838439941406,3663900
2025-09-12,157.72154003199003,160.68545348354502,156.43288135193853,156.4923553466797,2865100
2025-09-15,156.6212105539468,156.99789931826646,153.89520847152053,155.29290771484375,3219500
2025-09-16,155.53081122413874,156.1057516881577,152.28935766279602,155.13430786132812,2208600
2025-09-17,155.1343026145476,157.15649389750337,152.20012640183091,153.80599975585938,2757300
2025-09-18,153.79608115520233,155.55063952736754,152.963415025428,154.0438995361328,1795000
2025-09-19,154.54946304323641,156.03637337047408,153.3401081003657,155.2334442138672,6507100
2025-09-22,154.2421706680515,154.35121136374497,152.29926785177713,152.51734924316406,2484800
2025-09-23,152.4975150967441,156.75999426933348,152.4975150967441,154.92613220214844,2254000
2025-09-24,154.63866182201778,155.13429855862682,153.11210732854042,153.25088500976562,1739300
2025-09-25,152.65613192336525,152.65613192336525,150.49516277072868,151.69459533691406,2949300
2025-09-26,152.67594905789338,153.1517561038153,151.0403387037348,151.47650146484375,2104000
2025-09-29,152.16047219058987,153.05261223135673,151.20884303822396,152.73541259765625,2043400
2025-09-30,152.50744042310137,153.86548033486994,151.09981868349288,153.82582092285156,2177100
2025-10-01,153.10219486649984,155.17395293005765,152.91385047424296,154.638671875,2297900
2025-10-02,155.88767584056868,158.18743777836931,155.1739576616398,157.41424560546875,2167500
2025-10-03,157.53317731594828,158.9903505202262,156.33374489309506,157.27545166015625,3411600
2025-10-06,157.31509129695584,157.8206504298133,153.2806162770239,154.5692596435547,2421400
2025-10-07,155.46142810367155,156.56174231693728,153.8258177187449,153.97451782226562,1696700
2025-10-08,154.3512092043574,154.7278828632373,151.44676987368325,154.638671875,2084200
2025-10-09,154.73780033687103,155.2334370898711,150.0490657630345,151.5458984375,2512200
2025-10-10,151.90275832567707,152.9039391269203,147.1644721514381,147.45193481445312,3504400
2025-10-13,149.25605935629198,151.09981356051983,149.10735925471553,149.78143310546875,2724800
2025-10-14,147.96739796235735,152.368654674337,147.96739796235735,151.19894409179688,2604800
2025-10-15,152.3488186733412,154.3016285763379,151.37737492928625,152.1307373046875,2381500
2025-10-16,153.12202446133668,153.12202446133668,149.29570800371883,150.08872985839844,4279200
2025-10-17,150.12836553700944,151.73423886021243,149.94994357089408,151.3079833984375,4494000
