Price,Open,High,Low,Close,Volume
Ticker,GS,GS,GS,GS,GS
Date,,,,,
2025-04-22,499.8741489186107,510.42554530093025,498.60051637530535,509.43603515625,2514600
2025-04-23,522.799159598251,540.5905480348376,517.5381568273726,518.5668334960938,3048100
2025-04-24,516.401700895124,535.7410985872054,512.7963991211245,534.3009033203125,2223600
2025-04-25,533.5465370371918,537.9454562685053,530.2351342071547,533.80126953125,1612700
2025-04-28,533.801215951801,543.245571711949,531.4597103177337,535.3099975585938,1459700
2025-04-29,532.7529855056073,539.699110162535,530.3135331713527,537.7788696289062,1695600
2025-04-30,524.8859626394012,538.3666925186566,520.6634428986956,536.4366455078125,2438300
2025-05-01,536.9754309963026,547.0173912460328,534.4282259734487,542.5891723632812,2583000
2025-05-02,550.1819489709897,558.2155302245202,548.3401014710362,554.6101684570312,2883000
2025-05-05,547.027163811301,555.0607434704989,546.1846332573102,548.2028198242188,2197200
2025-05-06,538.4450191747055,546.1259209178734,535.9565938137357,538.2098999023438,2902500
2025-05-07,539.0427626192707,544.1078137075687,536.6228635283985,540.718017578125,1954900
2025-05-08,547.4780176862989,560.5472312928018,546.8804127925691,554.2183837890625,1994600
2025-05-09,558.6759337647446,560.4883613630184,554.2966877209578,555.58984375,1522500
2025-05-12,584.1580150739368,591.1236925672272,576.1440476661913,579.337890625,3527700
2025-05-13,581.2580555205577,595.375615978342,581.0229362556886,591.5547485351562,2765800
2025-05-14,591.5449700545175,602.5176613754227,590.271367445028,599.1866455078125,2874400
2025-05-15,597.3546003691034,606.6422302797974,597.3546003691034,603.3994140625,2428100
2025-05-16,604.4280813413413,608.1901092646166,601.1068721523762,606.4658813476562,2021800
2025-05-19,596.8255730127611,606.8087539936057,586.1958140372361,599.8724365234375,2842100
2025-05-20,595.4147939857247,599.1376552755623,590.771009026622,594.2097778320312,1601600
2025-05-21,589.5856114881987,597.4918266750966,579.9845282168542,581.4149169921875,2635900
2025-05-22,580.5233643798217,589.9775281712423,580.4841977619617,586.0880737304688,1939600
2025-05-23,573.126559491944,589.7423527262966,570.6773006906964,586.3917236328125,1530600
2025-05-27,593.6024062553914,605.1334764044046,592.6716759214373,603.2328491210938,2364700
2025-05-28,604.7514258590072,606.0740017106843,594.9837505359403,596.0908203125,2001900
2025-05-29,596.1692447009442,597.6191868719618,586.1566429677683,592.58349609375,1736100
2025-05-30,590.7521143250611,594.2966029732465,584.6772302425206,591.1951904296875,2129500
2025-06-02,589.3736756723503,589.9348973989402,583.0427893167971,589.4918212890625,1221200
2025-06-03,590.7520869741097,596.9746828348995,584.578708435019,594.5230712890625,1730300
2025-06-04,596.1476845183231,596.984619478631,589.4918671517792,589.974365234375,1294900
2025-06-05,590.752128241926,600.3222838741265,583.7615854288288,596.54150390625,2086700
2025-06-06,603.5517900199766,611.8026333273136,600.5980292205313,604.536376953125,1675900
2025-06-09,605.274804410345,609.5577334416066,601.5924589729998,604.0637817382812,1610700
2025-06-10,603.5517716345892,607.0470431219096,599.9186435581671,605.3929443359375,1376400
