Price,Open,High,Low,Close,Volume
Ticker,JNJ,JNJ,JNJ,JNJ,JNJ
Date,,,,,
2025-04-22,153.2793470326259,154.41763044672643,152.02430632426632,153.4739227294922,7136300
2025-04-23,152.2480946489306,152.84156022117614,150.1466413263717,151.16818237304688,9099400
2025-04-24,151.57678926088408,151.67406969029523,149.2807603253007,150.73036193847656,8310400
2025-04-25,150.1368998901962,150.70116493558953,148.31757934012802,150.3898468017578,8643600
2025-04-28,151.2849051047744,151.58649964647577,149.65045151935777,151.13897705078125,5815200
2025-04-29,151.23626989541486,152.76371959682837,150.10771003458157,151.68380737304688,5246700
2025-04-30,153.91170460575222,153.91170460575222,150.81791128840197,152.07293701171875,9598200
2025-05-01,150.79844233119434,150.88599915422284,149.20289811581955,150.27308654785156,7325800
2025-05-02,151.83947450772436,152.47184925651504,150.8373806848308,151.8881072998047,5974500
2025-05-05,152.42319194810284,152.53993439396783,150.5357765656926,150.7984619140625,5464100
2025-05-06,150.6233555245234,151.67406727843394,149.5239812889191,150.2828369140625,8644200
2025-05-07,150.54552811589537,153.65878398665114,150.3120283586481,153.0361328125,7853100
2025-05-08,151.5962487740799,152.77344141312827,150.58443137777405,151.44058227539062,7606100
2025-05-09,151.20709623082035,151.82974743683212,149.64073720309423,150.0396270751953,6520400
2025-05-12,147.8992476319424,151.148707779188,147.08200595545642,149.96177673339844,9023800
2025-05-13,147.5879172387248,147.5879172387248,144.06604808573897,144.41629028320312,10549600
2025-05-14,144.6400664150236,144.78600933860497,142.15918516589875,142.39268493652344,10216000
2025-05-15,143.98820664200468,145.59347462933604,143.336369920384,145.5545654296875,7945800
2025-05-16,145.6129445411787,147.39334113632552,145.17514550683833,147.2279510498047,8051200
2025-05-19,147.7727644229513,148.52189642911543,146.95553760450343,148.35650634765625,12639900
2025-05-20,148.2008468071015,149.86448613375595,147.99653267031832,149.4947967529297,7351500
2025-05-21,149.03753994842893,150.2439182443103,148.8526878301439,149.02780151367188,7032200
2025-05-22,148.51216054400712,149.16401213735736,147.26685827209232,148.47325134277344,7535300
2025-05-23,148.85268274928774,149.31966740126413,148.0841035336355,148.7943115234375,6727300
2025-05-27,149.65778796891962,151.1492526106123,149.07884863006834,150.37408447265625,6990700
2025-05-28,150.40352805427477,150.75677285026757,149.0788563261916,149.56947326660156,8459300
2025-05-29,148.90223155564834,151.14925040607753,148.71579473504596,150.69789123535156,6810600
2025-05-30,151.0118734118369,152.78791913823414,150.34464162529684,152.29730224609375,15529700
2025-06-02,151.58100078655963,152.62110627080844,149.4419181827181,152.48373413085938,6669300
2025-06-03,151.8949988882907,152.7388605754872,151.18850933750107,151.52212524414062,8209800
2025-06-04,152.02255175157072,152.02255175157072,150.2563428162781,150.3446502685547,6983900
2025-06-05,150.79601160201483,151.19832107582351,149.77553498101082,150.77639770507812,5295400
2025-06-06,151.1100272577506,153.1019309647165,151.1100272577506,152.12069702148438,5391500
2025-06-09,151.9440663702561,153.06267235085258,151.5515638501274,152.31692504882812,5319000
2025-06-10,152.5131753324394,154.48546502072455,152.1108808192415,153.5140380859375,6791600
2025-06-11,153.3668661830171,153.66123935637015,151.82632172685302,152.34637451171875,6016000
2025-06-12,153.30797636857517,153.7397066695454,152.2580490016518,153.7200927734375,7075500
2025-06-13,153.0430563433094,154.71115101983074,153.0430563433094,154.15185546875,6587500
2025-06-16,153.48460660529443,153.56310711488956,151.55157460228295,152.30712890625,7024000
2025-06-17,152.06180829378278,152.36598838641433,149.2456719843281,149.52041625976562,6407100
2025-06-18,149.70686421222803,149.78534974895297,147.8817685483284,147.90138244628906,8325200
2025-06-20,148.42141878604235,148.55879091876358,146.24307855829224,146.97900390625,22605500
2025-06-23,146.92996485325,148.58823751409696,146.92996485325,148.48031616210938,7397900
2025-06-24,148.6569154226561,149.8540218139538,148.14666967248684,149.33396911621094,9544200
2025-06-25,148.5391976946219,150.19748543838807,147.90138665416632,149.42230224609375,7153700
2025-06-26,149.83440236894492,150.34464815120182,148.6863605881969,149.1573486328125,7156900
2025-06-27,149.15734795144718,150.45258378377332,148.17611412905705,149.5498504638672,10010800
2025-06-30,149.3045442573842,150.0993412699026,148.67655520049212,149.8834686279297,9039300
2025-07-01,150.12877187004233,154.78963243463514,149.94233505186827,152.9939727783203,10896700
2025-07-02,153.07247709121725,153.3668502339576,152.1599368184062,152.64073181152344,5544000
2025-07-03,152.51318841025372,153.34724327176144,151.97352170598157,153.08230590820312,3482500
2025-07-07,153.09211130943166,153.41592028051664,151.98331225442314,152.35618591308594,6270900
